DateTime,Month,Hour,monthly_demand,load_factor,monthly_multiplier,peak_multiplier,hourly_load
2025-01-16 16:00:00,1,16,245.55,0.4245,1.8146,1,189.14
2025-01-16 17:00:00,1,17,245.55,0.4272,1.8146,1,190.33
2025-01-16 18:00:00,1,18,245.55,0.4463,1.8146,1,198.87
2025-01-16 19:00:00,1,19,245.55,0.3943,1.8146,1,175.7
2025-01-16 20:00:00,1,20,245.55,0.3552,1.8146,1,158.28
2025-01-16 21:00:00,1,21,245.55,0.3223,1.8146,1,143.61
2025-01-16 22:00:00,1,22,245.55,0.299,1.8146,1,133.24
2025-01-16 23:00:00,1,23,245.55,0.236,1.8146,1,105.15
2025-01-17 00:00:00,1,0,245.55,0.2632,1.8146,1,117.3
2025-01-17 01:00:00,1,1,245.55,0.2481,1.8146,1,110.57
2025-01-17 02:00:00,1,2,245.55,0.2628,1.8146,1,117.09
2025-01-17 03:00:00,1,3,245.55,0.3226,1.8146,1,143.73
2025-01-17 04:00:00,1,4,245.55,0.3532,1.8146,1,157.37
2025-01-17 05:00:00,1,5,245.55,0.3756,1.8146,1,167.37
2025-01-17 06:00:00,1,6,245.55,0.4201,1.8146,1,187.19
2025-01-17 07:00:00,1,7,245.55,0.5048,1.8146,1,224.94
2025-01-17 08:00:00,1,8,245.55,0.4849,1.8146,1,216.08
2025-01-17 09:00:00,1,9,245.55,0.5004,1.8146,1,222.96
2025-01-17 10:00:00,1,10,245.55,0.4589,1.8146,1,204.47
2025-01-17 11:00:00,1,11,245.55,0.4388,1.8146,1,195.54
2025-01-17 12:00:00,1,12,245.55,0.408,1.8146,1,181.81
2025-01-17 13:00:00,1,13,245.55,0.4141,1.8146,1,184.52
2025-01-17 14:00:00,1,14,245.55,0.3847,1.8146,1,171.42
2025-01-17 15:00:00,1,15,245.55,0.4043,1.8146,1,180.13
2025-01-17 16:00:00,1,16,245.55,0.4039,1.8146,1,179.97
2025-01-17 17:00:00,1,17,245.55,0.4205,1.8146,1,187.37
2025-01-17 18:00:00,1,18,245.55,0.4276,1.8146,1,190.55
2025-01-17 19:00:00,1,19,245.55,0.4012,1.8146,1,178.76
2025-01-17 20:00:00,1,20,245.55,0.358,1.8146,1,159.54
2025-01-17 21:00:00,1,21,245.55,0.3303,1.8146,1,147.16
2025-01-17 22:00:00,1,22,245.55,0.3056,1.8146,1,136.18
2025-01-17 23:00:00,1,23,245.55,0.2378,1.8146,1,105.97
2025-01-18 00:00:00,1,0,245.55,0.2669,1.8146,1,118.94
2025-01-18 01:00:00,1,1,245.55,0.2528,1.8146,1,112.63
2025-01-18 02:00:00,1,2,245.55,0.2633,1.8146,1,117.32
2025-01-18 03:00:00,1,3,245.55,0.2983,1.8146,1,132.93
2025-01-18 04:00:00,1,4,245.55,0.3346,1.8146,1,149.1
2025-01-18 05:00:00,1,5,245.55,0.3736,1.8146,1,166.47
2025-01-18 06:00:00,1,6,245.55,0.4033,1.8146,1,179.69
2025-01-18 07:00:00,1,7,245.55,0.4633,1.8146,1,206.42
2025-01-18 08:00:00,1,8,245.55,0.4674,1.8146,1,208.25
2025-01-18 09:00:00,1,9,245.55,0.4525,1.8146,1,201.65
2025-01-18 10:00:00,1,10,245.55,0.4417,1.8146,1,196.8
2025-01-18 11:00:00,1,11,245.55,0.4261,1.8146,1,189.85
2025-01-18 12:00:00,1,12,245.55,0.4338,1.8146,1,193.28
2025-01-18 13:00:00,1,13,245.55,0.414,1.8146,1,184.49
2025-01-18 14:00:00,1,14,245.55,0.3711,1.8146,1,165.37
2025-01-18 15:00:00,1,15,245.55,0.3817,1.8146,1,170.07
2025-01-18 16:00:00,1,16,245.55,0.4005,1.8146,1,178.46
2025-01-18 17:00:00,1,17,245.55,0.4045,1.8146,1,180.23
2025-01-18 18:00:00,1,18,245.55,0.4058,1.8146,1,180.82
2025-01-18 19:00:00,1,19,245.55,0.3943,1.8146,1,175.71
2025-01-18 20:00:00,1,20,245.55,0.3552,1.8146,1,158.25
2025-01-18 21:00:00,1,21,245.55,0.3121,1.8146,1,139.08
2025-01-18 22:00:00,1,22,245.55,0.3051,1.8146,1,135.95
2025-01-18 23:00:00,1,23,245.55,0.2254,1.8146,1,100.44
2025-01-19 00:00:00,1,0,245.55,0.2649,1.8146,1,118.02
2025-01-19 01:00:00,1,1,245.55,0.2538,1.8146,1,113.08
2025-01-19 02:00:00,1,2,245.55,0.2674,1.8146,1,119.15
2025-01-19 03:00:00,1,3,245.55,0.3057,1.8146,1,136.19
2025-01-19 04:00:00,1,4,245.55,0.3564,1.8146,1,158.82
2025-01-19 05:00:00,1,5,245.55,0.3542,1.8146,1,157.84
2025-01-19 06:00:00,1,6,245.55,0.387,1.8146,1,172.42
2025-01-19 07:00:00,1,7,245.55,0.4698,1.8146,1,209.32
2025-01-19 08:00:00,1,8,245.55,0.4568,1.8146,1,203.53
2025-01-19 09:00:00,1,9,245.55,0.4512,1.8146,1,201.05
2025-01-19 10:00:00,1,10,245.55,0.4137,1.8146,1,184.32
2025-01-19 11:00:00,1,11,245.55,0.4247,1.8146,1,189.26
2025-01-19 12:00:00,1,12,245.55,0.4057,1.8146,1,180.79
2025-01-19 13:00:00,1,13,245.55,0.4054,1.8146,1,180.62
2025-01-19 14:00:00,1,14,245.55,0.3757,1.8146,1,167.42
2025-01-19 15:00:00,1,15,245.55,0.3674,1.8146,1,163.69
2025-01-19 16:00:00,1,16,245.55,0.3913,1.8146,1,174.37
2025-01-19 17:00:00,1,17,245.55,0.3854,1.8146,1,171.71
2025-01-19 18:00:00,1,18,245.55,0.4133,1.8146,1,184.15
2025-01-19 19:00:00,1,19,245.55,0.3964,1.8146,1,176.64
2025-01-19 20:00:00,1,20,245.55,0.3409,1.8146,1,151.92
2025-01-19 21:00:00,1,21,245.55,0.3268,1.8146,1,145.6
2025-01-19 22:00:00,1,22,245.55,0.3092,1.8146,1,137.77
2025-01-19 23:00:00,1,23,245.55,0.2313,1.8146,1,103.05
2025-01-20 00:00:00,1,0,245.55,0.2667,1.8146,1,118.85
2025-01-20 01:00:00,1,1,245.55,0.2423,1.8146,1,107.95
2025-01-20 02:00:00,1,2,245.55,0.2581,1.8146,1,115.01
2025-01-20 03:00:00,1,3,245.55,0.3035,1.8146,1,135.21
2025-01-20 04:00:00,1,4,245.55,0.3602,1.8146,1,160.51
2025-01-20 05:00:00,1,5,245.55,0.3803,1.8146,1,169.44
2025-01-20 06:00:00,1,6,245.55,0.4218,1.8146,1,187.95
2025-01-20 07:00:00,1,7,245.55,0.502,1.8146,1,223.7
2025-01-20 08:00:00,1,8,245.55,0.497,1.8146,1,221.45
2025-01-20 09:00:00,1,9,245.55,0.4806,1.8146,1,214.13
2025-01-20 10:00:00,1,10,245.55,0.4538,1.8146,1,202.21
2025-01-20 11:00:00,1,11,245.55,0.4497,1.8146,1,200.38
2025-01-20 12:00:00,1,12,245.55,0.418,1.8146,1,186.26
2025-01-20 13:00:00,1,13,245.55,0.3986,1.8146,1,177.59
2025-01-20 14:00:00,1,14,245.55,0.3835,1.8146,1,170.87
2025-01-20 15:00:00,1,15,245.55,0.3763,1.8146,1,167.69
2025-01-20 16:00:00,1,16,245.55,0.4046,1.8146,1,180.26
2025-01-20 17:00:00,1,17,245.55,0.4372,1.8146,1,194.82
2025-01-20 18:00:00,1,18,245.55,0.4417,1.8146,1,196.8
2025-01-20 19:00:00,1,19,245.55,0.3988,1.8146,1,177.7
2025-01-20 20:00:00,1,20,245.55,0.3655,1.8146,1,162.84
2025-01-20 21:00:00,1,21,245.55,0.3282,1.8146,1,146.25
2025-01-20 22:00:00,1,22,245.55,0.3315,1.8146,1,147.72
2025-01-20 23:00:00,1,23,245.55,0.2438,1.8146,1,108.65
2025-01-21 00:00:00,1,0,245.55,0.2666,1.8146,1,118.8
2025-01-21 01:00:00,1,1,245.55,0.2427,1.8146,1,108.13
2025-01-21 02:00:00,1,2,245.55,0.2526,1.8146,1,112.56
2025-01-21 03:00:00,1,3,245.55,0.3122,1.8146,1,139.09
2025-01-21 04:00:00,1,4,245.55,0.3414,1.8146,1,152.1
2025-01-21 05:00:00,1,5,245.55,0.3692,1.8146,1,164.5
2025-01-21 06:00:00,1,6,245.55,0.4223,1.8146,1,188.15
2025-01-21 07:00:00,1,7,245.55,0.4891,1.8146,1,217.93
2025-01-21 08:00:00,1,8,245.55,0.5149,1.8146,1,229.43
2025-01-21 09:00:00,1,9,245.55,0.4912,1.8146,1,218.87
2025-01-21 10:00:00,1,10,245.55,0.4482,1.8146,1,199.72
2025-01-21 11:00:00,1,11,245.55,0.4561,1.8146,1,203.23
2025-01-21 12:00:00,1,12,245.55,0.4232,1.8146,1,188.55
2025-01-21 13:00:00,1,13,245.55,0.3963,1.8146,1,176.56
2025-01-21 14:00:00,1,14,245.55,0.3973,1.8146,1,177.05
2025-01-21 15:00:00,1,15,245.55,0.3988,1.8146,1,177.68
2025-01-21 16:00:00,1,16,245.55,0.4085,1.8146,1,182.04
2025-01-21 17:00:00,1,17,245.55,0.424,1.8146,1,188.92
2025-01-21 18:00:00,1,18,245.55,0.4201,1.8146,1,187.19
2025-01-21 19:00:00,1,19,245.55,0.3897,1.8146,1,173.65
2025-01-21 20:00:00,1,20,245.55,0.368,1.8146,1,163.97
2025-01-21 21:00:00,1,21,245.55,0.3387,1.8146,1,150.9
2025-01-21 22:00:00,1,22,245.55,0.3036,1.8146,1,135.26
2025-01-21 23:00:00,1,23,245.55,0.2412,1.8146,1,107.47
2025-01-22 00:00:00,1,0,245.55,0.2638,1.8146,1,117.55
2025-01-22 01:00:00,1,1,245.55,0.245,1.8146,1,109.16
2025-01-22 02:00:00,1,2,245.55,0.2579,1.8146,1,114.92
2025-01-22 03:00:00,1,3,245.55,0.3055,1.8146,1,136.14
2025-01-22 04:00:00,1,4,245.55,0.3469,1.8146,1,154.59
2025-01-22 05:00:00,1,5,245.55,0.3737,1.8146,1,166.51
2025-01-22 06:00:00,1,6,245.55,0.4301,1.8146,1,191.65
2025-01-22 07:00:00,1,7,245.55,0.4994,1.8146,1,222.52
2025-01-22 08:00:00,1,8,245.55,0.4957,1.8146,1,220.88
2025-01-22 09:00:00,1,9,245.55,0.4739,1.8146,1,211.18
2025-01-22 10:00:00,1,10,245.55,0.4431,1.8146,1,197.45
2025-01-22 11:00:00,1,11,245.55,0.4497,1.8146,1,200.37
2025-01-22 12:00:00,1,12,245.55,0.4267,1.8146,1,190.14
2025-01-22 13:00:00,1,13,245.55,0.3953,1.8146,1,176.15
2025-01-22 14:00:00,1,14,245.55,0.3864,1.8146,1,172.16
2025-01-22 15:00:00,1,15,245.55,0.4004,1.8146,1,178.42
2025-01-22 16:00:00,1,16,245.55,0.4033,1.8146,1,179.69
2025-01-22 17:00:00,1,17,245.55,0.4302,1.8146,1,191.7
2025-01-22 18:00:00,1,18,245.55,0.4219,1.8146,1,188.01
2025-01-22 19:00:00,1,19,245.55,0.4054,1.8146,1,180.63
2025-01-22 20:00:00,1,20,245.55,0.3558,1.8146,1,158.53
2025-01-22 21:00:00,1,21,245.55,0.3144,1.8146,1,140.1
2025-01-22 22:00:00,1,22,245.55,0.3021,1.8146,1,134.63
2025-01-22 23:00:00,1,23,245.55,0.2387,1.8146,1,106.37
2025-01-23 00:00:00,1,0,245.55,0.2687,1.8146,1,119.72
2025-01-23 01:00:00,1,1,245.55,0.2429,1.8146,1,108.24
2025-01-23 02:00:00,1,2,245.55,0.2643,1.8146,1,117.78
2025-01-23 03:00:00,1,3,245.55,0.3006,1.8146,1,133.93
2025-01-23 04:00:00,1,4,245.55,0.3461,1.8146,1,154.23
2025-01-23 05:00:00,1,5,245.55,0.3708,1.8146,1,165.22
2025-01-23 06:00:00,1,6,245.55,0.4222,1.8146,1,188.13
2025-01-23 07:00:00,1,7,245.55,0.5004,1.8146,1,222.96
2025-01-23 08:00:00,1,8,245.55,0.4895,1.8146,1,218.12
2025-01-23 09:00:00,1,9,245.55,0.479,1.8146,1,213.43
2025-01-23 10:00:00,1,10,245.55,0.4573,1.8146,1,203.77
2025-01-23 11:00:00,1,11,245.55,0.4379,1.8146,1,195.11
2025-01-23 12:00:00,1,12,245.55,0.4296,1.8146,1,191.4
2025-01-23 13:00:00,1,13,245.55,0.3941,1.8146,1,175.6
2025-01-23 14:00:00,1,14,245.55,0.3897,1.8146,1,173.64
2025-01-23 15:00:00,1,15,245.55,0.4059,1.8146,1,180.85
2025-01-23 16:00:00,1,16,245.55,0.3966,1.8146,1,176.71
2025-01-23 17:00:00,1,17,245.55,0.4188,1.8146,1,186.62
2025-01-23 18:00:00,1,18,245.55,0.4325,1.8146,1,192.73
2025-01-23 19:00:00,1,19,245.55,0.3992,1.8146,1,177.86
2025-01-23 20:00:00,1,20,245.55,0.364,1.8146,1,162.18
2025-01-23 21:00:00,1,21,245.55,0.3223,1.8146,1,143.59
2025-01-23 22:00:00,1,22,245.55,0.3128,1.8146,1,139.4
2025-01-23 23:00:00,1,23,245.55,0.2378,1.8146,1,105.94
2025-01-24 00:00:00,1,0,245.55,0.2735,1.8146,1,121.89
2025-01-24 01:00:00,1,1,245.55,0.2487,1.8146,1,110.8
2025-01-24 02:00:00,1,2,245.55,0.2628,1.8146,1,117.08
2025-01-24 03:00:00,1,3,245.55,0.3083,1.8146,1,137.39
2025-01-24 04:00:00,1,4,245.55,0.3432,1.8146,1,152.93
2025-01-24 05:00:00,1,5,245.55,0.3767,1.8146,1,167.86
2025-01-24 06:00:00,1,6,245.55,0.4312,1.8146,1,192.12
2025-01-24 07:00:00,1,7,245.55,0.4957,1.8146,1,220.87
2025-01-24 08:00:00,1,8,245.55,0.501,1.8146,1,223.23
2025-01-24 09:00:00,1,9,245.55,0.5027,1.8146,1,224.01
2025-01-24 10:00:00,1,10,245.55,0.4561,1.8146,1,203.23
2025-01-24 11:00:00,1,11,245.55,0.4401,1.8146,1,196.11
2025-01-24 12:00:00,1,12,245.55,0.4327,1.8146,1,192.78
2025-01-24 13:00:00,1,13,245.55,0.3999,1.8146,1,178.19
2025-01-24 14:00:00,1,14,245.55,0.3699,1.8146,1,164.81
2025-01-24 15:00:00,1,15,245.55,0.3865,1.8146,1,172.24
2025-01-24 16:00:00,1,16,245.55,0.4016,1.8146,1,178.94
2025-01-24 17:00:00,1,17,245.55,0.4226,1.8146,1,188.31
2025-01-24 18:00:00,1,18,245.55,0.4278,1.8146,1,190.6
2025-01-24 19:00:00,1,19,245.55,0.4142,1.8146,1,184.58
2025-01-24 20:00:00,1,20,245.55,0.3637,1.8146,1,162.04
2025-01-24 21:00:00,1,21,245.55,0.3248,1.8146,1,144.71
2025-01-24 22:00:00,1,22,245.55,0.3175,1.8146,1,141.46
2025-01-24 23:00:00,1,23,245.55,0.228,1.8146,1,101.57
2025-01-25 00:00:00,1,0,245.55,0.2676,1.8146,1,119.22
2025-01-25 01:00:00,1,1,245.55,0.2541,1.8146,1,113.2
2025-01-25 02:00:00,1,2,245.55,0.2519,1.8146,1,112.25
2025-01-25 03:00:00,1,3,245.55,0.3122,1.8146,1,139.1
2025-01-25 04:00:00,1,4,245.55,0.3475,1.8146,1,154.86
2025-01-25 05:00:00,1,5,245.55,0.3613,1.8146,1,160.98
2025-01-25 06:00:00,1,6,245.55,0.4057,1.8146,1,180.76
2025-01-25 07:00:00,1,7,245.55,0.4917,1.8146,1,219.07
2025-01-25 08:00:00,1,8,245.55,0.4549,1.8146,1,202.72
2025-01-25 09:00:00,1,9,245.55,0.4537,1.8146,1,202.18
2025-01-25 10:00:00,1,10,245.55,0.4275,1.8146,1,190.5
2025-01-25 11:00:00,1,11,245.55,0.4183,1.8146,1,186.37
2025-01-25 12:00:00,1,12,245.55,0.4235,1.8146,1,188.71
2025-01-25 13:00:00,1,13,245.55,0.3932,1.8146,1,175.18
2025-01-25 14:00:00,1,14,245.55,0.3735,1.8146,1,166.44
2025-01-25 15:00:00,1,15,245.55,0.3708,1.8146,1,165.23
2025-01-25 16:00:00,1,16,245.55,0.3992,1.8146,1,177.87
2025-01-25 17:00:00,1,17,245.55,0.3963,1.8146,1,176.6
2025-01-25 18:00:00,1,18,245.55,0.4224,1.8146,1,188.21
2025-01-25 19:00:00,1,19,245.55,0.385,1.8146,1,171.56
2025-01-25 20:00:00,1,20,245.55,0.3459,1.8146,1,154.14
2025-01-25 21:00:00,1,21,245.55,0.3172,1.8146,1,141.32
2025-01-25 22:00:00,1,22,245.55,0.3097,1.8146,1,138.01
2025-01-25 23:00:00,1,23,245.55,0.2368,1.8146,1,105.5
2025-01-26 00:00:00,1,0,245.55,0.2703,1.8146,1,120.45
2025-01-26 01:00:00,1,1,245.55,0.2456,1.8146,1,109.43
2025-01-26 02:00:00,1,2,245.55,0.2641,1.8146,1,117.68
2025-01-26 03:00:00,1,3,245.55,0.3135,1.8146,1,139.68
2025-01-26 04:00:00,1,4,245.55,0.3481,1.8146,1,155.09
2025-01-26 05:00:00,1,5,245.55,0.378,1.8146,1,168.42
2025-01-26 06:00:00,1,6,245.55,0.3944,1.8146,1,175.74
2025-01-26 07:00:00,1,7,245.55,0.4586,1.8146,1,204.34
2025-01-26 08:00:00,1,8,245.55,0.4372,1.8146,1,194.8
2025-01-26 09:00:00,1,9,245.55,0.465,1.8146,1,207.2
2025-01-26 10:00:00,1,10,245.55,0.4371,1.8146,1,194.78
2025-01-26 11:00:00,1,11,245.55,0.425,1.8146,1,189.38
2025-01-26 12:00:00,1,12,245.55,0.4189,1.8146,1,186.67
2025-01-26 13:00:00,1,13,245.55,0.391,1.8146,1,174.22
2025-01-26 14:00:00,1,14,245.55,0.3912,1.8146,1,174.33
2025-01-26 15:00:00,1,15,245.55,0.3754,1.8146,1,167.26
2025-01-26 16:00:00,1,16,245.55,0.3963,1.8146,1,176.57
2025-01-26 17:00:00,1,17,245.55,0.3994,1.8146,1,177.97
2025-01-26 18:00:00,1,18,245.55,0.4178,1.8146,1,186.16
2025-01-26 19:00:00,1,19,245.55,0.3907,1.8146,1,174.11
2025-01-26 20:00:00,1,20,245.55,0.3423,1.8146,1,152.52
2025-01-26 21:00:00,1,21,245.55,0.3266,1.8146,1,145.5
2025-01-26 22:00:00,1,22,245.55,0.3243,1.8146,1,144.49
2025-01-26 23:00:00,1,23,245.55,0.2413,1.8146,1,107.53
2025-01-27 00:00:00,1,0,245.55,0.2758,1.8146,1,122.9
2025-01-27 01:00:00,1,1,245.55,0.2449,1.8146,1,109.11
2025-01-27 02:00:00,1,2,245.55,0.2558,1.8146,1,113.99
2025-01-27 03:00:00,1,3,245.55,0.3101,1.8146,1,138.18
2025-01-27 04:00:00,1,4,245.55,0.347,1.8146,1,154.61
2025-01-27 05:00:00,1,5,245.55,0.3883,1.8146,1,173.03
2025-01-27 06:00:00,1,6,245.55,0.4133,1.8146,1,184.17
2025-01-27 07:00:00,1,7,245.55,0.5152,1.8146,1,229.56
2025-01-27 08:00:00,1,8,245.55,0.4965,1.8146,1,221.24
2025-01-27 09:00:00,1,9,245.55,0.4786,1.8146,1,213.25
2025-01-27 10:00:00,1,10,245.55,0.4392,1.8146,1,195.71
2025-01-27 11:00:00,1,11,245.55,0.4283,1.8146,1,190.86
2025-01-27 12:00:00,1,12,245.55,0.4295,1.8146,1,191.36
2025-01-27 13:00:00,1,13,245.55,0.4038,1.8146,1,179.92
2025-01-27 14:00:00,1,14,245.55,0.3757,1.8146,1,167.38
2025-01-27 15:00:00,1,15,245.55,0.3843,1.8146,1,171.23
2025-01-27 16:00:00,1,16,245.55,0.4144,1.8146,1,184.65
2025-01-27 17:00:00,1,17,245.55,0.4398,1.8146,1,195.97
2025-01-27 18:00:00,1,18,245.55,0.4254,1.8146,1,189.54
2025-01-27 19:00:00,1,19,245.55,0.3888,1.8146,1,173.22
2025-01-27 20:00:00,1,20,245.55,0.3595,1.8146,1,160.2
2025-01-27 21:00:00,1,21,245.55,0.3244,1.8146,1,144.56
2025-01-27 22:00:00,1,22,245.55,0.2955,1.8146,1,131.65
2025-01-27 23:00:00,1,23,245.55,0.2382,1.8146,1,106.16
2025-01-28 00:00:00,1,0,245.55,0.2661,1.8146,1,118.55
2025-01-28 01:00:00,1,1,245.55,0.2508,1.8146,1,111.77
2025-01-28 02:00:00,1,2,245.55,0.2707,1.8146,1,120.6
2025-01-28 03:00:00,1,3,245.55,0.3179,1.8146,1,141.65
2025-01-28 04:00:00,1,4,245.55,0.3447,1.8146,1,153.61
2025-01-28 05:00:00,1,5,245.55,0.3716,1.8146,1,165.57
2025-01-28 06:00:00,1,6,245.55,0.4498,1.8146,1,200.43
2025-01-28 07:00:00,1,7,245.55,0.5005,1.8146,1,223.01
2025-01-28 08:00:00,1,8,245.55,0.4982,1.8146,1,222.01
2025-01-28 09:00:00,1,9,245.55,0.4825,1.8146,1,214.98
2025-01-28 10:00:00,1,10,245.55,0.4501,1.8146,1,200.55
2025-01-28 11:00:00,1,11,245.55,0.4417,1.8146,1,196.82
2025-01-28 12:00:00,1,12,245.55,0.4177,1.8146,1,186.1
2025-01-28 13:00:00,1,13,245.55,0.3988,1.8146,1,177.69
2025-01-28 14:00:00,1,14,245.55,0.3853,1.8146,1,171.7
2025-01-28 15:00:00,1,15,245.55,0.3902,1.8146,1,173.87
2025-01-28 16:00:00,1,16,245.55,0.4113,1.8146,1,183.25
2025-01-28 17:00:00,1,17,245.55,0.4265,1.8146,1,190.04
2025-01-28 18:00:00,1,18,245.55,0.4254,1.8146,1,189.56
2025-01-28 19:00:00,1,19,245.55,0.4129,1.8146,1,183.96
2025-01-28 20:00:00,1,20,245.55,0.3421,1.8146,1,152.45
2025-01-28 21:00:00,1,21,245.55,0.3333,1.8146,1,148.52
2025-01-28 22:00:00,1,22,245.55,0.3201,1.8146,1,142.62
2025-01-28 23:00:00,1,23,245.55,0.2286,1.8146,1,101.86
2025-01-29 00:00:00,1,0,245.55,0.2655,1.8146,1,118.29
2025-01-29 01:00:00,1,1,245.55,0.2456,1.8146,1,109.42
2025-01-29 02:00:00,1,2,245.55,0.2537,1.8146,1,113.02
2025-01-29 03:00:00,1,3,245.55,0.3061,1.8146,1,136.38
2025-01-29 04:00:00,1,4,245.55,0.3389,1.8146,1,151.01
2025-01-29 05:00:00,1,5,245.55,0.3933,1.8146,1,175.25
2025-01-29 06:00:00,1,6,245.55,0.4358,1.8146,1,194.19
2025-01-29 07:00:00,1,7,245.55,0.5126,1.8146,1,228.41
2025-01-29 08:00:00,1,8,245.55,0.5053,1.8146,1,225.15
2025-01-29 09:00:00,1,9,245.55,0.4718,1.8146,1,210.22
2025-01-29 10:00:00,1,10,245.55,0.4436,1.8146,1,197.66
2025-01-29 11:00:00,1,11,245.55,0.4473,1.8146,1,199.32
2025-01-29 12:00:00,1,12,245.55,0.4122,1.8146,1,183.66
2025-01-29 13:00:00,1,13,245.55,0.4089,1.8146,1,182.22
2025-01-29 14:00:00,1,14,245.55,0.3837,1.8146,1,170.99
2025-01-29 15:00:00,1,15,245.55,0.3915,1.8146,1,174.46
2025-01-29 16:00:00,1,16,245.55,0.4231,1.8146,1,188.54
2025-01-29 17:00:00,1,17,245.55,0.4294,1.8146,1,191.32
2025-01-29 18:00:00,1,18,245.55,0.4245,1.8146,1,189.15
2025-01-29 19:00:00,1,19,245.55,0.4101,1.8146,1,182.73
2025-01-29 20:00:00,1,20,245.55,0.3535,1.8146,1,157.51
2025-01-29 21:00:00,1,21,245.55,0.3302,1.8146,1,147.14
2025-01-29 22:00:00,1,22,245.55,0.316,1.8146,1,140.81
2025-01-29 23:00:00,1,23,245.55,0.237,1.8146,1,105.61
2025-01-30 00:00:00,1,0,245.55,0.269,1.8146,1,119.88
2025-01-30 01:00:00,1,1,245.55,0.2412,1.8146,1,107.48
2025-01-30 02:00:00,1,2,245.55,0.2658,1.8146,1,118.45
2025-01-30 03:00:00,1,3,245.55,0.3098,1.8146,1,138.02
2025-01-30 04:00:00,1,4,245.55,0.343,1.8146,1,152.82
2025-01-30 05:00:00,1,5,245.55,0.388,1.8146,1,172.87
2025-01-30 06:00:00,1,6,245.55,0.4218,1.8146,1,187.93
2025-01-30 07:00:00,1,7,245.55,0.4858,1.8146,1,216.47
2025-01-30 08:00:00,1,8,245.55,0.4826,1.8146,1,215.03
2025-01-30 09:00:00,1,9,245.55,0.4886,1.8146,1,217.69
2025-01-30 10:00:00,1,10,245.55,0.4368,1.8146,1,194.64
2025-01-30 11:00:00,1,11,245.55,0.4585,1.8146,1,204.32
2025-01-30 12:00:00,1,12,245.55,0.4049,1.8146,1,180.42
2025-01-30 13:00:00,1,13,245.55,0.4169,1.8146,1,185.75
2025-01-30 14:00:00,1,14,245.55,0.3872,1.8146,1,172.54
2025-01-30 15:00:00,1,15,245.55,0.3937,1.8146,1,175.44
2025-01-30 16:00:00,1,16,245.55,0.4127,1.8146,1,183.87
2025-01-30 17:00:00,1,17,245.55,0.429,1.8146,1,191.15
2025-01-30 18:00:00,1,18,245.55,0.4273,1.8146,1,190.39
2025-01-30 19:00:00,1,19,245.55,0.4096,1.8146,1,182.53
2025-01-30 20:00:00,1,20,245.55,0.3621,1.8146,1,161.36
2025-01-30 21:00:00,1,21,245.55,0.3272,1.8146,1,145.79
2025-01-30 22:00:00,1,22,245.55,0.31,1.8146,1,138.14
2025-01-30 23:00:00,1,23,245.55,0.2382,1.8146,1,106.15
2025-01-31 00:00:00,1,0,245.55,0.2689,1.8146,1,119.84
2025-01-31 01:00:00,1,1,245.55,0.2389,1.8146,1,106.47
2025-01-31 02:00:00,1,2,245.55,0.254,1.8146,1,113.16
2025-01-31 03:00:00,1,3,245.55,0.3155,1.8146,1,140.59
2025-01-31 04:00:00,1,4,245.55,0.3478,1.8146,1,154.97
2025-01-31 05:00:00,1,5,245.55,0.3786,1.8146,1,168.7
2025-01-31 06:00:00,1,6,245.55,0.428,1.8146,1,190.69
2025-01-31 07:00:00,1,7,245.55,0.5034,1.8146,1,224.29
2025-01-31 08:00:00,1,8,245.55,0.4927,1.8146,1,219.55
2025-01-31 09:00:00,1,9,245.55,0.4752,1.8146,1,211.73
2025-01-31 10:00:00,1,10,245.55,0.4501,1.8146,1,200.54
2025-01-31 11:00:00,1,11,245.55,0.4343,1.8146,1,193.53
2025-01-31 12:00:00,1,12,245.55,0.4259,1.8146,1,189.79
2025-01-31 13:00:00,1,13,245.55,0.3895,1.8146,1,173.54
2025-01-31 14:00:00,1,14,245.55,0.3935,1.8146,1,175.35
2025-01-31 15:00:00,1,15,245.55,0.3982,1.8146,1,177.44
2025-01-31 16:00:00,1,16,245.55,0.4193,1.8146,1,186.85
2025-01-31 17:00:00,1,17,245.55,0.434,1.8146,1,193.37
2025-01-31 18:00:00,1,18,245.55,0.4418,1.8146,1,196.88
2025-01-31 19:00:00,1,19,245.55,0.4089,1.8146,1,182.21
2025-01-31 20:00:00,1,20,245.55,0.348,1.8146,1,155.06
2025-01-31 21:00:00,1,21,245.55,0.3179,1.8146,1,141.63
2025-01-31 22:00:00,1,22,245.55,0.3084,1.8146,1,137.42
2025-01-31 23:00:00,1,23,245.55,0.2386,1.8146,1,106.33
2025-02-01 00:00:00,2,0,365.55,0.2691,1.2189,1,119.89
2025-02-01 01:00:00,2,1,365.55,0.2466,1.2189,1,109.87
2025-02-01 02:00:00,2,2,365.55,0.2606,1.2189,1,116.1
2025-02-01 03:00:00,2,3,365.55,0.3006,1.2189,1,133.94
2025-02-01 04:00:00,2,4,365.55,0.341,1.2189,1,151.93
2025-02-01 05:00:00,2,5,365.55,0.3541,1.2189,1,157.76
2025-02-01 06:00:00,2,6,365.55,0.3932,1.2189,1,175.2
2025-02-01 07:00:00,2,7,365.55,0.4576,1.2189,1,203.89
2025-02-01 08:00:00,2,8,365.55,0.4445,1.2189,1,198.04
2025-02-01 09:00:00,2,9,365.55,0.461,1.2189,1,205.42
